conversation_id,customer_tweet_id,customer_message,customer_message_clean,match_category,stage1_proposed_intent,training_label,label_source,llm_reasoning,created_at
43725,43725,"Thanks to Amazon's new, experimental, delivery-gig system, we just had yet another package chucked into our yard, left out in the open next to a city sidewalk. A city sidewalk, you dolts!!! Driver sped away. @115821 Prime members since 1995.","Thanks to Amazon's new, experimental, delivery-gig system, we just had yet another package chucked into our yard, left out in the open next to a city sidewalk. A city sidewalk, you dolts!!! Driver sped away. Prime members since 1995.",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Sun Nov 26 00:29:45 +0000 2017
5285,5284,@AmazonHelp I’m looking to reroute all my packages (except 1) to a nearby Amazon locker. I’ll DM you now :),I’m looking to reroute all my packages (except 1) to a nearby Amazon locker. I’ll DM you now :),single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Sun Nov 26 00:31:15 +0000 2017
62389,62389,Amazonで毎回思うけどダンボールでかすぎだとおもうよ。 https://t.co/rJ0iIGj1J4,Amazonで毎回思うけどダンボールでかすぎだとおもうよ。,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Sun Nov 26 00:35:12 +0000 2017
43706,43706,"@AmazonHelp Hi Amazon, do you have an e-mail address I could send an e-mail to regarding a return?","Hi Amazon, do you have an e-mail address I could send an e-mail to regarding a return?",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Sun Nov 26 00:39:15 +0000 2017
43687,43687,@AmazonHelp what’s the chances of getting my package (same day delivery) by 9 when it hasn’t even been shipped? 😞 🤷🏼‍♀️,what’s the chances of getting my package (same day delivery) by 9 when it hasn’t even been shipped? 😞 🤷🏼‍♀️,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Sun Nov 26 00:40:21 +0000 2017
62420,62420,"朝からショックです！

amazonで購入したZEROGRAVITY のスクリーン を
取り付けようと開封したら割れとクラックが‼️

楽しみにしていただけに残念です‼️ https://t.co/0XesuJ2dtm",朝からショックです！ amazonで購入したZEROGRAVITY のスクリーン を 取り付けようと開封したら割れとクラックが‼️ 楽しみにしていただけに残念です‼️,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Sun Nov 26 00:41:48 +0000 2017
43668,43663,"@AmazonHelp Foi pouco, mas valeu muito!","Foi pouco, mas valeu muito!",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Sun Nov 26 00:44:29 +0000 2017
43700,43700,"Just love it when @81 says they attempted an @115821 delivery to my place, yet I did not hear my door knock or receive a buzz on my intercom or get a phone call. Oh and no 'We Missed You' notice left. 

Thanks for trying....NOT.","Just love it when says they attempted an delivery to my place, yet I did not hear my door knock or receive a buzz on my intercom or get a phone call. Oh and no 'We Missed You' notice left. Thanks for trying....NOT.",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Sun Nov 26 00:45:29 +0000 2017
43646,43646,Heard a loud bang on the door of my 2nd-floor apartment. Went outside -- an @115821 delivery guy had thrown a package full of Christmas presents from the ground. He was taking a picture of our door (?). Said hello and ran off. I guess this is life after the retail apocalypse?,Heard a loud bang on the door of my 2nd-floor apartment. Went outside -- an delivery guy had thrown a package full of Christmas presents from the ground. He was taking a picture of our door (?). Said hello and ran off. I guess this is life after the retail apocalypse?,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Sun Nov 26 00:51:02 +0000 2017
43643,43643,"@AmazonHelp Does this mean my package won't be delivered today or will it, since I had paid for one day shipping? https://t.co/HIKm41JcyP","Does this mean my package won't be delivered today or will it, since I had paid for one day shipping?",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Sun Nov 26 00:51:30 +0000 2017
43637,43637,I’ve fucking moved and I still can’t get a package in time. This time the lazy @118706 said my mailbox is blocked. Total bullshit https://t.co/I8geIIy36F,I’ve fucking moved and I still can’t get a package in time. This time the lazy said my mailbox is blocked. Total bullshit,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Sun Nov 26 00:52:40 +0000 2017
62415,62410,"@AmazonHelp siiim, tava querendo ele já faz anos 💕💕💕","siiim, tava querendo ele já faz anos 💕💕💕",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Sun Nov 26 00:56:41 +0000 2017
62384,62379,"@AmazonHelp next day was shipped ground, and you refuse to reship","next day was shipped ground, and you refuse to reship",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Sun Nov 26 00:57:09 +0000 2017
43643,43642,"@AmazonHelp Tracking ID = 936128__credit_card__ by USPS, and no email updates. The only thing I've gotten is what I sent in a screenshot. Thanks!","Tracking ID = 936128__credit_card__ by USPS, and no email updates. The only thing I've gotten is what I sent in a screenshot. Thanks!",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Sun Nov 26 00:58:16 +0000 2017
62308,62308,"Not sure what time you have @115821 but it's 8:00 and no delivery, which was guaranteed.","Not sure what time you have but it's 8:00 and no delivery, which was guaranteed.",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Sun Nov 26 01:01:22 +0000 2017
62303,62299,@AmazonHelp It’s now 8:03. I’ve yet to see the packages that were promised by 8. The gps tracking says there is one delivery before mine. I️ LIVE LESS THAN 10 MILES FROM THE WAREHOUSE. Can I️ just pick them up there next time,It’s now 8:03. I’ve yet to see the packages that were promised by 8. The gps tracking says there is one delivery before mine. I️ LIVE LESS THAN 10 MILES FROM THE WAREHOUSE. Can I️ just pick them up there next time,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Sun Nov 26 01:05:12 +0000 2017
62303,62297,@AmazonHelp It has just arrived. This is not the first time something has been out for delivery all day only to be delivered the next day or very late.,It has just arrived. This is not the first time something has been out for delivery all day only to be delivered the next day or very late.,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Sun Nov 26 01:13:32 +0000 2017
62308,62307,@AmazonHelp Within the last few minutes it has now changed to within the next 3 days. Pretty disappointing. Obviously someo5knew it wouldn't be on time well before the deadline. Should have notified me then. Could have made other plans/arrangements.,Within the last few minutes it has now changed to within the next 3 days. Pretty disappointing. Obviously someo5knew it wouldn't be on time well before the deadline. Should have notified me then. Could have made other plans/arrangements.,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Sun Nov 26 01:21:07 +0000 2017
62384,62378,"@AmazonHelp you will in 30 minutes.

But that's irrelevant.

It's showing that it shipped ground. That should be enough to reship.

But no.",you will in 30 minutes. But that's irrelevant. It's showing that it shipped ground. That should be enough to reship. But no.,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Sun Nov 26 01:31:17 +0000 2017
43742,43736,@AmazonHelp https://t.co/gu1CLsiExC,,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Sun Nov 26 06:25:52 +0000 2017
13165,13164,"@AmazonHelp After getting a confirmation that it will be delivered post 7 pm, i have got an email at 1:30 in the afternoon that i was not available !","After getting a confirmation that it will be delivered post 7 pm, i have got an email at 1:30 in the afternoon that i was not available !",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Sun Oct 22 14:38:36 +0000 2017
13165,13162,@AmazonHelp This has been the most frustrating and useless customer service ever.,This has been the most frustrating and useless customer service ever.,single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Sun Oct 22 14:45:16 +0000 2017
13165,13159,@AmazonHelp I am now cancelling this order because your delivery service just sucks despite prime membership. Switching to @118702 for future.,I am now cancelling this order because your delivery service just sucks despite prime membership. Switching to for future.,multi_match,prime_membership,delivery_order_status,llm_gemini,"The customer is expressing frustration with Amazon's delivery service performance, which is leading them to cancel their order. Prime membership is mentioned only as context.",Sun Oct 22 16:05:38 +0000 2017
13165,13157,@AmazonHelp I have asked the customer care exec on phone to cancel the order. Don't want to waste any more of my time on this.,I have asked the customer care exec on phone to cancel the order. Don't want to waste any more of my time on this.,multi_match,delivery_order_status,service_complaint,llm_gemini,"The customer is expressing frustration about wasting time with customer support and stating they already called to cancel the order, focusing on their dissatisfaction with the service experience.",Sun Oct 22 16:27:34 +0000 2017
2540,2539,@116313 fire TV stickを購入したのですが一瞬しかうつりません.°(ಗдಗ。)°.どうしたらいいのでしょうか...,fire TV stickを購入したのですが一瞬しかうつりません.°(ಗдಗ。)°.どうしたらいいのでしょうか...,single_match,device_digital_content,device_digital_content,stage1_rule,High-confidence single rule match,Sun Oct 29 08:50:17 +0000 2017
