conversation_id,customer_tweet_id,customer_message,customer_message_clean,brand_reply_id,brand_reply,created_at,customer_id,brand,n_brand_replies_to_message,is_duplicate_text,proposed_intent,matched_rules,match_count,match_category,training_label,matched_rules_str
5302,5302,"砂来のウィッグ コロネロの使える思ってのんびりしてたら、家が引越し荷物だらけで探せなかったんは焦ったわぁ
(Amazonで頼んで昨日届いたありがとうprime)",砂来のウィッグ コロネロの使える思ってのんびりしてたら、家が引越し荷物だらけで探せなかったんは焦ったわぁ (Amazonで頼んで昨日届いたありがとうprime),5301,"@116930 Amazonをご利用いただき、ありがとうございます！
またのご利用お待ちしております(*´︶`*) TY",Sat Nov 25 23:47:19 +0000 2017,116930,AmazonHelp,1,False,other,[],0,zero_match,other,
5125,5124,Amazon delivery guy refused to give the police his ID and suddenly started sounding like an attorney. Good grief,Amazon delivery guy refused to give the police his ID and suddenly started sounding like an attorney. Good grief,5123,"@116913 We'd like to make sure this is addressed, Eric. Would you tell us more about what happened? ^AM",Sat Nov 25 23:50:03 +0000 2017,116913,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
5304,5304,"I have 2 echos and set up multi room music playback. How do you switch back and forth between multi room audio and playing on only one? Sometimes I like whole house, sometimes I don't want to wake up my wife.
@115833 #echo #alexa","I have 2 echos and set up multi room music playback. How do you switch back and forth between multi room audio and playing on only one? Sometimes I like whole house, sometimes I don't want to wake up my wife. #echo #alexa",5303,"@116931 Please try asking Alexa to stop playing your music, and then ask her to play your music again, but without referencing the ""Multi-Room Music group"" you were previously using: https://t.co/gR1MEFl0If ^JR",Sat Nov 25 23:59:44 +0000 2017,116931,AmazonHelp,1,False,device_digital_content,['device_digital_content'],1,single_match,device_digital_content,device_digital_content
16796,16794,"@AmazonHelp form has been filled awaiting for a solution n refund. I have already invested my energy in explaining before, kindly treat it urgent.","form has been filled awaiting for a solution n refund. I have already invested my energy in explaining before, kindly treat it urgent.",16793,@119700 Apologies for the bad experience. Thanks for sharing your details. We'll get in touch with you. Appreciate your patience. ^AK,Sat Oct 14 10:32:22 +0000 2017,119700,AmazonHelp,1,False,refund_return,['refund_return'],1,single_match,refund_return,refund_return
62170,62170,@115825 Ab wann ist denn Folge 5 der sechsten Staffel von @42143 bei euch verfügbar? :),Ab wann ist denn Folge 5 der sechsten Staffel von bei euch verfügbar? :),62169,"@130238 Hi, Folge  (in OV) ist bereits verfügbar, schau mal hier: https://t.co/2lLvBQv69T Gruß ^MI",Sat Oct 28 13:33:07 +0000 2017,130238,AmazonHelp,1,False,other,[],0,zero_match,other,
73414,73407,@AmazonHelp Pues no tengo claro dónde conseguir esa información.,Pues no tengo claro dónde conseguir esa información.,73408,"@132418 Don Ricardo esa información la puedes ver en la página web, donde dice “gestionado por'' y también en tus pedidos. ^JL",Sun Dec 03 09:39:29 +0000 2017,132418,AmazonHelp,1,False,other,[],0,zero_match,other,
65655,65655,@115851 @3974 IN hello jeffBezos  can you help me with the patethic service of amzon india .wrong products sent and return pick not done https://t.co/PzEz6qdkvd,IN hello jeffBezos can you help me with the patethic service of amzon india .wrong products sent and return pick not done,65654,@131026 Hi! May I know if you've reported this to us here: https://t.co/vlvfJr4nN9? 1/2 ^KC,Sun Jun 25 16:06:52 +0000 2017,131026,AmazonHelp,1,False,item_quality_issue,['item_quality_issue'],1,single_match,item_quality_issue,item_quality_issue
18206,18190,"@AmazonHelp @115850  @120040
Even after your team's promise, I have not received my cashback of INR1500 before deadline given by them.","Even after your team's promise, I have not received my cashback of INR1500 before deadline given by them.",18191,@120039 Please reply to the email for further assistance on it. 2/2 ^RW,Sun Nov 05 03:55:02 +0000 2017,120039,AmazonHelp,2,False,other,[],0,zero_match,other,
18206,18195,"@AmazonHelp @115850 @120040 I have mailed 3-4 times after that but i am still getting the same standard email, exact same mail","I have mailed 3-4 times after that but i am still getting the same standard email, exact same mail",18196,@120039 You can add your insight by writing back to the e-mail sent by our team. We'll reply to the same. ^MP 2/2,Sun Nov 05 13:03:17 +0000 2017,120039,AmazonHelp,2,False,other,[],0,zero_match,other,
18206,18198,@AmazonHelp On 1st Nov your team agreed in mail for cashback of INR1500 and now someone else from your team is saying max INR450. This Is cheating.,On 1st Nov your team agreed in mail for cashback of INR1500 and now someone else from your team is saying max INR450. This Is cheating.,18200,@120039 Kindly reply to the email sent by us for further assistance on this issue. ^RI,Sun Nov 05 13:32:25 +0000 2017,120039,AmazonHelp,1,False,other,[],0,zero_match,other,
25013,25016,@AmazonHelp  can anybody is there for help me I had called amazon 20 times but I don't know where is my product.. Will I get this or not,can anybody is there for help me I had called amazon 20 times but I don't know where is my product.. Will I get this or not,25018,"@121408 If you're unable to find our correspondence, you may fill the form again https://t.co/SK1AZRszNa and we'll assist you. 2/2^PJ",Sun Nov 05 13:37:05 +0000 2017,121408,AmazonHelp,2,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
6966,6958,"@AmazonHelp Will do in morning. By the way, I’ve complained about this same issue 3 times and twice before directly to carrier.","Will do in morning. By the way, I’ve complained about this same issue 3 times and twice before directly to carrier.",6956,"@117198 When you have a moment, please phone us here: https://t.co/hApLpMlfHN ^RR",Sun Nov 19 04:03:20 +0000 2017,117198,AmazonHelp,1,False,other,[],0,zero_match,other,
6966,6957,@AmazonHelp Please call me,Please call me,6959,"@117198 If you follow the link ^RR provided, we'd love to give you a call. ^MH",Sun Nov 19 17:54:45 +0000 2017,117198,AmazonHelp,1,False,service_complaint,['service_complaint'],1,single_match,service_complaint,service_complaint
6966,6960,@AmazonHelp Or you can provide me with a direct dial number and I’ll call it now,Or you can provide me with a direct dial number and I’ll call it now,6962,@117198 Hi there!  We are not able to see customer's account information here on Twitter.  Please reach out to us by calling 866-216-1072 and keep us updated on the outcome! ^SP,Sun Nov 19 18:10:42 +0000 2017,117198,AmazonHelp,1,False,other,[],0,zero_match,other,
5296,5296,Jamas volvere a comprar en @116875 :'v,Jamas volvere a comprar en :'v,5294,"@116926 ¡Hola! Lamentamos cualquier molestia ocasionada, ¿puedes contarnos lo sucedido? ^LC",Sun Nov 26 00:06:54 +0000 2017,116926,AmazonHelp,1,False,other,[],0,zero_match,other,
5300,5300,Just had my first @115821 Prime Now delivery. 2 hours flat 👏👏,Just had my first Prime Now delivery. 2 hours flat 👏👏,5299,@116929 Awesome! Enjoy! ^BL,Sun Nov 26 00:07:57 +0000 2017,116929,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
62303,62303,My @115821 packages have been “out for delivery” since 11am. Means I’m probably not going to get it today...,My packages have been “out for delivery” since 11am. Means I’m probably not going to get it today...,62301,@130272 Thank you for contacting us. We'd like to help is we can. Have we missed the delivery date on your confirmation e-mail? Please keep us posted. ^CC,Sun Nov 26 00:08:06 +0000 2017,130272,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
5296,5293,@AmazonHelp Solicitud (foto del estado de cuenta),Solicitud (foto del estado de cuenta),5292,@116926 Puedes también comunicarte a través del siguiente enlace de contacto para que se revise tu caso: https://t.co/hWMtJrYuBU    ^PC,Sun Nov 26 00:12:58 +0000 2017,116926,AmazonHelp,1,False,other,[],0,zero_match,other,
5291,5291,@115850 का एकाउंट परमानेंटली डिलीट कैसे करते है?,का एकाउंट परमानेंटली डिलीट कैसे करते है?,5289,@116925 Kindly reach out our support team here: https://t.co/TdDksLo6Mf for more details on account closure. ^MK,Sun Nov 26 00:13:20 +0000 2017,116925,AmazonHelp,1,True,other,[],0,zero_match,other,
5149,5149,@AmazonHelp Trying to get a friend's playlist on my Amazon music app but it keeps giving me the following message https://t.co/o6zINm6HBC,Trying to get a friend's playlist on my Amazon music app but it keeps giving me the following message,5148,@116919 Very strange! Is your friend able to replicate the issue on his app? You might also need to try uninstalling and reinstalling the app.  ^JP,Sun Nov 26 00:13:22 +0000 2017,116919,AmazonHelp,1,False,device_digital_content,['device_digital_content'],1,single_match,device_digital_content,device_digital_content
5282,5282,Okay amazon lost my package gr8,Okay amazon lost my package gr8,5280,"@116922 Oh no! I'm sorry to hear your order hasn't arrived! Have you had a chance to contact us about this issue? If so, what options were we able to provide? We want to make sure this issue has been resolved for you! ^BN",Sun Nov 26 00:15:17 +0000 2017,116922,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
5134,5134,@115821 still don't know if my order has shipped or not.. BUT at least I'm a good person! https://t.co/hzYEL3qL7r,still don't know if my order has shipped or not.. BUT at least I'm a good person!,5132,"@116915 I'm sorry for the frustration! We'd love to help but are unable to access your Amazon account via Twitter. You can view the latest tracking information for your order, including if it has shipped, here: https://t.co/Y5jpI9gRhE ^LR",Sun Nov 26 00:17:05 +0000 2017,116915,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
5131,5128,"@AmazonHelp AMZL US Tracking ID TBA566517950000 it says delivered to mail room, I checked the mail and the front offce, the driver listed 1 package, in that one package was my XLR cables...I'm missing the controller.","AMZL US Tracking ID TBA566517950000 it says delivered to mail room, I checked the mail and the front offce, the driver listed 1 package, in that one package was my XLR cables...I'm missing the controller.",5126,"@116914 I understand your frustration! Our team would like a chance to address this concern. At your convenience, include your details here: https://t.co/hKZOmv3DMU ^SJ",Sun Nov 26 00:17:31 +0000 2017,116914,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
4954,4954,"Got 2 packages delivered today from @115821 via their AMZL service. One package gets dumped at Leasing Office, which is not the address on package &amp; 1 package gets delivered to address on package, which is my apartment. 2 drivers, different results. I was home all day.","Got 2 packages delivered today from via their AMZL service. One package gets dumped at Leasing Office, which is not the address on package &amp; 1 package gets delivered to address on package, which is my apartment. 2 drivers, different results. I was home all day.",4953,@116876 I'm sorry for the frustration! We'd like to investigate and escalate this to the correct team. Please send us your details here: https://t.co/z3ZEuyUDXX ^JP,Sun Nov 26 00:17:44 +0000 2017,116876,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
